Metric,Period,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30
TSS,2020-01-01 to 2022-01-01,0.36782584110828387,0.18264065592309864,0.3541136556403732,0.35842521911224196,0.321882951653944,0.34047215154085386,0.32951653944020354,0.22158608990670065,0.1366977664687588,0.22745264348317779,0.24003392705682786,0.2729007633587786,0.16136556403731972,0.17451229855810013,0.25925925925925924,0.3183488832343794,0.21331636980491947,0.19677692960135712,0.3137545942889455,0.4081849024597116,0.4584393553859203,0.22476675148430875,0.21571953633022334,0.3187022900763358,0.27339553293751767,0.1411506926774102,0.3640090472151541,0.16037602487984165,0.16595985298275373,0.4170907548770144
TSS,2022-01-01 to 2023-01-01,0.2885041848487016,0.34544101867086346,0.3474411617426139,0.26131482938693756,0.2411102367837471,0.2630831962229057,0.2586651405679949,0.3045282209027827,0.28806066242220474,0.24305315115530435,0.2607568495600544,0.23733886544101868,0.2440861291937907,0.25960655268617205,0.2714786465412404,0.2913284212032334,0.2754560412046641,0.304350811932184,0.2925960369125116,0.2967508405465341,0.2666485442449389,0.2959267472637528,0.2528049216682166,0.24853279919879823,0.25586665712854995,0.26585306531225406,0.20685313684812928,0.23303812862150364,0.34013877959796834,0.2999613706273696
TSS,2023-01-01 to 2025-01-01,0.32719723653148497,0.3544077976473309,0.3504933867322336,0.37381920298872934,0.3002722740540173,0.3564929693961952,0.3584773268369699,0.33013291901418185,0.34282546554337906,0.3633171678470237,0.3265116489550257,0.3657153416247445,0.2709559257946355,0.3567602153051707,0.344211222316919,0.34555122297057783,0.36503654204409175,0.37535454707726496,0.36420438403966204,0.34623831899054963,0.31706703271562575,0.34274602085171746,0.32465324654754996,0.3535572869134983,0.30236121691166307,0.35773668107230217,0.35566835360932825,0.33730531650916007,0.31464673509972063,0.3642486317160305
TSS,2020-01-01 to 2025-01-01,0.36763524393619584,0.3788951912689145,0.36205928118336134,0.3635648353978673,0.3644873373737481,0.37646193320775795,0.35625410408235064,0.342163564304143,0.37322935789767386,0.3633824378866194,0.375335562168941,0.3747225161648134,0.29235377015545067,0.36613942939462063,0.38205217343568404,0.3784449527520719,0.37359160732383556,0.39295839355605533,0.3685081621226111,0.37084369142015605,0.3566964844539878,0.3911271136888778,0.36022611978845875,0.368555089637641,0.346859304115864,0.37541049124364667,0.3910977839919843,0.37823521774975705,0.36253231938911,0.4002463251826659
HSS,2020-01-01 to 2022-01-01,0.035150761915054576,0.017606917392622674,0.02721376658084281,0.030346552724966037,0.03008015429784901,0.03027265500045563,0.03143511198168645,0.021436557022267353,0.012884056812428385,0.020223666969372268,0.024470737436769516,0.022549540657505127,0.01828257509629784,0.014936433949080613,0.0250811136069144,0.02456832246468713,0.020174740796695033,0.017813267813267815,0.026121675576910062,0.03560188767065017,0.04571855527673612,0.021937388760882463,0.02288362119059312,0.02953177498477237,0.024831004089283765,0.013465448011031283,0.034426744566924926,0.014566067290223595,0.016982128262803497,0.037205519354625155
HSS,2022-01-01 to 2023-01-01,0.12668605856520893,0.15203584692516653,0.12356964034927032,0.09642473637696905,0.10068828716870205,0.10495152579868566,0.10493501126579736,0.13880682863079144,0.11065799019500076,0.09308878180505067,0.10913036292959123,0.09099106807874835,0.11007959613478692,0.09663092240641095,0.11474422469186867,0.09902253518387037,0.12615503971462608,0.13094650378017958,0.10673543328291701,0.12219469001523502,0.11789868155197565,0.1284747973539551,0.11468578853700298,0.10267030745771126,0.10186078566505859,0.11568032491941137,0.08141902698124513,0.08750576183553546,0.14585347658148015,0.12272629889401278
HSS,2023-01-01 to 2025-01-01,0.26554180382380865,0.28296920791681723,0.24155523252917785,0.2686068386845499,0.2254255727150286,0.26362025104893433,0.2611722099491332,0.2647193356958645,0.25430464317184726,0.2731479193209095,0.24505407616353353,0.2725213668248395,0.2239302659397473,0.254738767431743,0.2575984591558038,0.23658988662699829,0.29625085732246476,0.30519304710118894,0.26220261067221023,0.2635670323277017,0.2683154187824346,0.2748332375432391,0.2589750508612036,0.2643657677035356,0.22989869107755853,0.2845840988244536,0.2787819323705864,0.254103303513968,0.259055593451816,0.280296876857548
HSS,2020-01-01 to 2025-01-01,0.23426241018909622,0.2445326904268903,0.19360047856800786,0.20251040314173988,0.21796865723465297,0.22141904367049842,0.21156405840736547,0.21832759110412805,0.21974701183172837,0.20970117599824895,0.22991857611456648,0.21911597495175425,0.19529735721252492,0.20354231569302433,0.22993596818019288,0.1981526927737054,0.24339440211745433,0.25337682379028664,0.20558887239358423,0.22022818963365814,0.23504894427999784,0.24600661351665137,0.23084568949063525,0.21840899757918228,0.20324475953319324,0.23723286226621526,0.2362373948317197,0.21836183528642303,0.23889452981357137,0.2419189539293609
POD,2020-01-01 to 2022-01-01,0.7037037037037037,0.5185185185185185,0.7777777777777778,0.7407407407407407,0.6666666666666666,0.7037037037037037,0.6666666666666666,0.5555555555555556,0.48148148148148145,0.5925925925925926,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.5925925925925926,0.7407407407407407,0.5555555555555556,0.5555555555555556,0.7037037037037037,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.5185185185185185,0.6666666666666666,0.6296296296296297,0.48148148148148145,0.7037037037037037,0.5185185185185185,0.48148148148148145,0.7777777777777778
POD,2022-01-01 to 2023-01-01,0.5714285714285714,0.6228571428571429,0.72,0.6228571428571429,0.5485714285714286,0.5885714285714285,0.5771428571428572,0.5714285714285714,0.6285714285714286,0.5885714285714285,0.5657142857142857,0.5828571428571429,0.52,0.6171428571428571,0.5714285714285714,0.6914285714285714,0.5428571428571428,0.5942857142857143,0.6571428571428571,0.6057142857142858,0.5485714285714286,0.5828571428571429,0.5257142857142857,0.56,0.5828571428571429,0.5542857142857143,0.5428571428571428,0.5885714285714285,0.6285714285714286,0.6114285714285714
POD,2023-01-01 to 2025-01-01,0.5805471124620061,0.6129685916919959,0.713272543059777,0.7011144883485309,0.6109422492401215,0.6666666666666666,0.6788247213779128,0.5906788247213779,0.6534954407294833,0.6605876393110436,0.6322188449848024,0.668693009118541,0.5238095238095238,0.6919959473150963,0.6484295845997974,0.7142857142857143,0.6109422492401215,0.6180344478216818,0.6919959473150963,0.6382978723404256,0.5460992907801419,0.6008105369807497,0.5896656534954408,0.6565349544072948,0.6038500506585613,0.6180344478216818,0.6261398176291794,0.6382978723404256,0.5612968591691996,0.6453900709219859
POD,2020-01-01 to 2025-01-01,0.6358284272497897,0.63919259882254,0.7275021026072329,0.704793944491169,0.6661059714045416,0.6854499579478553,0.6627417998317914,0.6131202691337259,0.6820857863751051,0.6846089150546678,0.6627417998317914,0.6871320437342304,0.5475189234650967,0.7081581160639192,0.6778805719091674,0.7544154751892347,0.6299411269974768,0.6518082422203533,0.7081581160639192,0.6753574432296047,0.6097560975609756,0.6627417998317914,0.6265769554247267,0.6745164003364171,0.6619007569386038,0.6467619848612279,0.6837678721614803,0.6972245584524811,0.6148023549201009,0.6913372582001682
F1,2020-01-01 to 2022-01-01,0.06620209059233449,0.0492091388400703,0.058823529411764705,0.06172839506172839,0.06132879045996593,0.06158833063209076,0.06260869565217392,0.05291005291005291,0.044673539518900345,0.05186385737439222,0.055762081784386616,0.05421686746987952,0.049586776859504134,0.046801872074883,0.0564373897707231,0.05625879043600562,0.05172413793103448,0.04950495049504951,0.057663125948406675,0.06677265500794913,0.07636363636363637,0.05338078291814947,0.05415860735009671,0.060810810810810814,0.056291390728476824,0.04521739130434783,0.06551724137931035,0.046357615894039736,0.048507462686567165,0.06829268292682927
